DocType: Company,Stock Adjustment Account,حساب تعديل المخزون
DocType: Company,Default Cash Account,الحساب النقدي الافتراضي
DocType: Company,Create Chart Of Accounts Based On,إنشاء دليل الحسابات يعتمد على
DocType: Company,Monthly Sales Target,هدف المبيعات الشهرية
DocType: Company,Retail,بيع بالتجزئة
DocType: Company,Distribution,التوزيع
DocType: Company,Change Abbreviation,تغيير الاختصار
DocType: Company,Series for Asset Depreciation Entry (Journal Entry),سلسلة مدخلات الأصول (دفتر اليومية)
DocType: Company,Round Off Account,حساب التقريب
DocType: Company,Company Info,معلومات عن الشركة
DocType: Company,Existing Company,الشركة القائمه
DocType: Cost Center,Stock User,عضو المخزون
DocType: Cost Center,Parent Cost Center,مركز التكلفة الأصل
DocType: Cost Center,Track separate Income and Expense for product verticals or divisions.,تتبع الدخل والمصروفات
DocType: Cost Center,Cost Center Name,اسم مركز تكلفة
DocType: Course,Course Intro,نبذه عن المقرر
DocType: Course,Course Abbreviation,اختصار المقرر التعليمي
DocType: Course,Default Grading Scale,مقياس التصنيف الافتراضي
DocType: Course,"Parent Course (Leave blank, if this isn't part of Parent Course)",المقرر الأصل
DocType: Course,Course Name,اسم المقرر التعليمي
DocType: Course,Assessment,تقييم
DocType: Course,Course Code,كود المقرر التعليمي
DocType: Course Assessment Criteria,Course Assessment Criteria,معايير تقييم المقرر التعليمي
DocType: Course Assessment Criteria,Weightage,الوزن
DocType: Course Schedule,Instructor Name,اسم المدرب
DocType: Course Schedule,SH,SH
DocType: Course Scheduling Tool,Course Start Date,تاريخ بدء المقرر التعليمي
DocType: Course Scheduling Tool,Course Scheduling Tool,أداة الجدول الزمني للمقرر التعليمي
DocType: Course Scheduling Tool,Rechedule,Rechedule
DocType: Course Scheduling Tool,Course End Date,تاريخ انتهاء المقرر التعليمي
DocType: Currency Exchange,Currency Exchange,تحويل العملات
DocType: Currency Exchange,From Currency,من العملات
DocType: Currency Exchange,Specify Exchange Rate to convert one currency into another,تحديد سعر الصرف لتحويل عملة إلى أخرى
DocType: Currency Exchange,To Currency,إلى العملات
DocType: Customer,Individual,فرد
DocType: Customer,Buyer of Goods and Services.,مشتري السلع والخدمات.
DocType: Customer,Customer POS Id,الرقم التعريفي لنقاط البيع للعملاء
DocType: Customer,Default Price List,قائمة الأسعار الافتراضية
DocType: Customer,CUST-,-CUST
DocType: Customer,From Lead,من العميل المحتمل
DocType: Customer,Mention if non-standard receivable account,أذكر إذا كان الحساب الدائن غير الافتراضي
DocType: Customer,Sales Partner and Commission,شريك المبيعات والعمولة
DocType: Customer,Sales Team Details,تفاصيل فريق المبيعات
DocType: Customer,Additional information regarding the customer.,معلومات إضافية عن العميل.
DocType: Customer,Commission Rate,نسبة العمولة
DocType: Customer Group,Mention if non-standard receivable account applicable,أذكر إذا كان حساب المدين غير الافتراضي
DocType: Customer Group,Only leaf nodes are allowed in transaction,يسمح للفرع في العملية
DocType: Customer Group,Customer Group Name,أسم مجموعة العميل
DocType: Customer Group,Parent Customer Group,أصل مجموعة العملاء
DocType: Customs Tariff Number,Customs Tariff Number,رقم التعريفة الجمركية
DocType: Customs Tariff Number,Tariff Number,عدد التعرفة
DocType: Daily Work Summary,Daily Work Summary,ملخص العمل اليومي
DocType: Daily Work Summary,Email Sent To,تم ارسال البريد الالكتروني الى
DocType: Daily Work Summary Settings,Select Companies,اختر الشركات
DocType: Daily Work Summary Settings,Daily Work Summary Settings,إعدادات ملخص العمل اليومي
DocType: Daily Work Summary Settings,"Emails will be sent to all Active Employees of the company at the given hour, if they do not have holiday. Summary of responses will be sent at midnight.",سيتم إرسال رسائل البريد الإلكتروني لجميع الموظفين العاملين في الشركة في ساعة معينة، إذا لم يكن لديهم عطلة. سيتم إرسال ملخص ردود في منتصف الليل.
DocType: Daily Work Summary Settings Company,Send Emails At,إرسال رسائل البريد الإلكتروني في
DocType: Daily Work Summary Settings Company,Daily Work Summary Settings Company,إعدادات ملخص العمل اليومي للشركة
DocType: Delivery Note,Return Against Delivery Note,المسترجع مقابل مذكرة التسليم
DocType: Delivery Note,Vehicle No,رقم المركبة
DocType: Delivery Note,Installation Status,حالة التركيب
DocType: Delivery Note,In Words (Export) will be visible once you save the Delivery Note.,التصدير سوف يظهر عند حفظ سند التسليم
DocType: Delivery Note,Instructions,تعليمات
DocType: Delivery Note,% Installed,٪ تم تركيب
DocType: Delivery Note,Billing Address,عنوان تقديم الفواتير
DocType: Delivery Note,Customer's Purchase Order No,رقم أمر الشراء الصادر من العميل
DocType: Delivery Note,Delivery To,التسليم إلى
DocType: Delivery Note,In Words will be visible once you save the Delivery Note.,سند التسليم سوف يظهر بعد حفظه
DocType: Delivery Note,Vehicle Dispatch Date,تاريخ ارسال المركبة
DocType: Delivery Note,Excise Page Number,رقم صفحة المكوس
DocType: Delivery Note,"If you have created a standard template in Sales Taxes and Charges Template, select one and click on the button below.",إذا كنت قد أنشأت نموذجا نموذجيا في نموذج ضرائب المبيعات والرسوم، فحدد أحد الخيارات وانقر على الزر أدناه.
DocType: Delivery Note,Transporter Name,اسم الناقل
DocType: Delivery Note,DN-,DN-
DocType: Delivery Note,DN-RET-,DN-RET-
DocType: Delivery Note,Required only for sample item.,مطلوب فقط لعينة الصنف
DocType: Delivery Note,Track this Delivery Note against any Project,تتبع ملاحظة التسليم مقابل اي مشروع
DocType: Delivery Note,Transporter Info,معلومات الناقل
DocType: Delivery Note,% of materials delivered against this Delivery Note,٪ من المواد التي تم تسليمها
DocType: Delivery Note,Billing Address Name,اسم عنوان إرسال الفواتير
DocType: Delivery Note,Print Without Amount,طباعة بدون المبلغ
DocType: Delivery Note Item,Against Sales Invoice Item,مقابل صنف فاتورة المبيعات
DocType: Delivery Note Item,Against Sales Order,مقابل طلب مبيعات
DocType: Delivery Note Item,Available Batch Qty at From Warehouse,كمية الدفعات المتوفرة من المخزن
DocType: Delivery Note Item,From Warehouse,من مستودع
DocType: Delivery Note Item,Against Sales Invoice,مقابل فاتورة المبيعات
DocType: Delivery Note Item,Against Sales Order Item,مقابل صنف طلب مبيعات
DocType: Delivery Note Item,Available Qty at From Warehouse,الكمية المتاحة في المستودع
DocType: Department,Days for which Holidays are blocked for this department.,أيام العطل الممنوعة بأخد إجازة فيها لهذا القسم.
DocType: Department,Leave Block List,قائمة العطل المحظورة
DocType: Dependent Task,Dependent Task,مهمة تابعة
DocType: Depreciation Schedule,Make Depreciation Entry,انشاء اهلاك
DocType: Depreciation Schedule,Schedule Date,تاريخ الجدول
DocType: Depreciation Schedule,Depreciation Amount,مبلغ الاستهلاك
DocType: Depreciation Schedule,Journal Entry,قيد يومية
DocType: Depreciation Schedule,Accumulated Depreciation Amount,قيمة الاستهلاك المتراكمة
DocType: Discussion,Discussion,نقاش
DocType: Email Digest,New Sales Orders,أوامر المبيعات الجديدة
DocType: Email Digest,Profit & Loss,الارباح والخسائر
DocType: Email Digest,New Quotations,تسعيرات جديدة
DocType: Email Digest,Credit Balance,الرصيد الدائن
DocType: Email Digest,Pending Purchase Orders,اوامر الشراء المعلقة
DocType: Email Digest,Next email will be sent on:,سيتم إرسال البريد الإلكتروني التالي على:
DocType: Email Digest,Email Digest Settings,إعدادات ملخص البريد الإلكتروني
DocType: Email Digest,Payables,الذمم الدائنة
DocType: Email Digest,New Income,الدخل الجديد
DocType: Email Digest,Add Quote,إضافة تسعير
DocType: Email Digest,Annual Income,الدخل السنوي
DocType: Email Digest,For Company,لشركة
DocType: Email Digest,Bank Balance,الرصيد المصرفي
DocType: Email Digest,Annual Expenses,المصروفات السنوية
DocType: Email Digest,New Expenses,مصاريف جديدة
DocType: Email Digest,Pending Sales Orders,أوامر المبيعات المعلقة
DocType: Email Digest,Note: Email will not be sent to disabled users,ملاحظة: لن يتم إرسالها إلى البريد الإلكتروني للمستخدمين ذوي الاحتياجات الخاصة
DocType: Email Digest,How frequently?,عدد المرات؟
DocType: Email Digest,Open Notifications,الاشعارات
DocType: Email Digest,Send regular summary reports via Email.,إرسال تقارير موجزة منتظمة عبر البريد الإلكتروني.
DocType: Email Digest,Add/Remove Recipients,إضافة / إزالة المستلمين
DocType: Email Digest,Email Digest,خلاصة البريد الالكتروني
DocType: Email Digest,New Purchase Orders,اوامر الشراء الجديده
DocType: Email Digest,Pending Quotations,عروض السعر المعلقة
DocType: Email Digest,Receivables,المستحقات
DocType: Employee,Salary Mode,طريقة تحصيل الراتب
DocType: Employee,Divorced,مطلق
DocType: Employee,Leave Approvers,المخول بالموافقة على الإجازة
DocType: Employee,Rented,مؤجر
DocType: Employee,Holiday List,قائمة العطل
DocType: Employee,O+,O +
DocType: Employee,Married,متزوج
DocType: Employee,B-,B-
DocType: Employee,Create User,إنشاء مستخدم
DocType: Employee,Relation,العلاقة
DocType: Employee,The first Leave Approver in the list will be set as the default Leave Approver,أول مستخدم في القائمة سيكون المخول الافتراضي
DocType: Employee,External Work History,تاريخ العمل الخارجي
DocType: Employee,Job Profile,الملف الوظيفي
DocType: Employee,Company Email,البريد الإلكتروني الخاص بالشركة
DocType: Employee,Widowed,ارمله
DocType: Employee,Single,أعزب
DocType: Employee,Health Concerns,مشاكل صحية
DocType: Employee,Emergency Phone,رقم الهاتف في حالات الطوارئ
